tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570220208037584896,positive,1.0,,,American,,THE_amandajean,,0,@AmericanAir why thank you!! Yayayay!!,,2015-02-24 05:54:26 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada)
570219969717219328,positive,0.6864,,,American,,dwjudson,,0,@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.,,2015-02-24 05:53:29 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570217971815211008,positive,1.0,,,American,,derrekhull,,0,"Thank you, @AmericanAir! Much appreciated.",,2015-02-24 05:45:33 -0800,Chicago,
570216406119157761,positive,1.0,,,American,,LisaMitchL,,0,"@AmericanAir mission accomplished today, Thank you!",,2015-02-24 05:39:19 -0800,Indianapolis,Eastern Time (US & Canada)
570212118059995136,positive,1.0,,,American,,aprilteybrown,,0,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,,2015-02-24 05:22:17 -0800,"Washington, D.C.",Eastern Time (US & Canada)
570206562855329793,positive,1.0,,,American,,vicmeister,,0,@AmericanAir fantastic thanks! Will try and tweet a photo of the view :),,2015-02-24 05:00:13 -0800,Glasgow via Cork,Dublin
570205917024628736,positive,1.0,,,American,,barrysterling,,0,@AmericanAir excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!,,2015-02-24 04:57:39 -0800,Texas,Central Time (US & Canada)
570205132094349312,positive,1.0,,,American,,RobinaBennett,,0,"@AmericanAir Thanks, have emailed them. How long should I expect for a response?",,2015-02-24 04:54:32 -0800,,Amsterdam
570204435663581184,positive,0.6438,,,American,,barrysterling,,0,@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!,,2015-02-24 04:51:46 -0800,Texas,Central Time (US & Canada)
570201233220198400,positive,0.7068,,,American,,eec215,,0,@AmericanAir ...have you seen Blue? Go look it up :),,2015-02-24 04:39:02 -0800,"Phila, PA",
570198744907567106,positive,1.0,,,American,,vickky1319,,0,@AmericanAir Thank you.,,2015-02-24 04:29:09 -0800,Somewhere In The World...,Eastern Time (US & Canada)
570192886689628160,positive,1.0,,,American,,rkflyga,,0,@AmericanAir thanks! Flight 2160 today. Great crew!,,2015-02-24 04:05:52 -0800,KFDK,Eastern Time (US & Canada)
570191763731841024,positive,0.6593,,,American,,rkflyga,,3,@AmericanAir is rising like the sun at DCA this morning.  @NATCA members have the best view. #avgeek http://t.co/VAhdekVOKe,,2015-02-24 04:01:24 -0800,KFDK,Eastern Time (US & Canada)
570184535507210241,positive,1.0,,,American,,GREATNESSEOA,,0,"@AmericanAir @USAirways Statement wasn't sent yesterday like Jeanine said. After I even called last night as well. Again, excellent service",,2015-02-24 03:32:41 -0800,McKinney TX,
570167726972538880,positive,0.6162,,0.0,American,,sannimaarit,,0,"@AmericanAir Thanks, both airlines said that it is located at AA Detroit. Also was informed that it flew with AA, which shouldn't matter.",,2015-02-24 02:25:53 -0800,Finn between Detroit & Toledo,Helsinki
570145106415771648,positive,1.0,,,American,,nembro78,,0,@AmericanAir Such a suprise! New vanity kit set for frequent travellers 😀 thank you AA! http://t.co/fA7Nygn1Ux,,2015-02-24 00:56:00 -0800,,Rome
570142665246965760,positive,1.0,,,American,,adamczuk,,0,@AmericanAir lovely flight back from MIA to LHR - great crew - thanks :-)),,2015-02-24 00:46:18 -0800,"Wiltshire, UK",London
570115988714164225,positive,0.6515,,,American,,sherscott,,0,@AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,,2015-02-23 23:00:18 -0800,Houston,Central Time (US & Canada)
570115532906569729,positive,0.6543,,,American,,sherscott,,0,@AmericanAir Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow.,,2015-02-23 22:58:29 -0800,Houston,Central Time (US & Canada)
570108519237558272,positive,1.0,,,American,,jbs94123,,0,@AmericanAir thank you! My lost item was located at ORD and is being returned to me.,,2015-02-23 22:30:37 -0800,,Pacific Time (US & Canada)
570101803708080128,positive,1.0,,,American,,Luke_Asper,,0,@AmericanAir appreciate it!!,"[32.89959729, -97.03558888]",2015-02-23 22:03:56 -0800,luke.asper@gmail.com,Central Time (US & Canada)
570101777934086146,positive,0.6534,,,American,,The_Playmaker20,,0,"@AmericanAir I love the Admiral Clubs! Thanks, hey can you follow me?",,2015-02-23 22:03:50 -0800,,
570101550787350528,positive,1.0,,,American,,MDTwankyTwank,,0,"@AmericanAir just curious. Thanks for the response as always, good or bad. Better than your competition.",,2015-02-23 22:02:56 -0800,"Greenbow, Alabama",
570101027439046656,positive,1.0,,,American,,lballsy,,0,@AmericanAir Thanks!,,2015-02-23 22:00:51 -0800,,Hawaii
570100829396406272,positive,1.0,,,American,,emrey35,,0,@AmericanAir thanks  you always be my airline of choice when possible,,2015-02-23 22:00:04 -0800,College Station,
570099562548834304,positive,1.0,,,American,,samcurly,,0,"@AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)",,2015-02-23 21:55:02 -0800,LA,Pacific Time (US & Canada)
570097527841693697,positive,0.6883,,,American,,The_Playmaker20,,0,@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,,2015-02-23 21:46:57 -0800,,
570095131967295489,positive,1.0,,,American,,Roope00,,0,"@AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!",,2015-02-23 21:37:25 -0800,WARNING: Explicit language,Helsinki
570095043169529857,positive,1.0,,,American,,The_Playmaker20,,0,"@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!",,2015-02-23 21:37:04 -0800,,
570094120993054720,positive,1.0,,,American,,gerri_elliott,,0,@AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum.,,2015-02-23 21:33:24 -0800,,
570092184948645889,positive,1.0,,,American,,FOHeming,,0,@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.,,2015-02-23 21:25:43 -0800,Left hand seat in flightdeck,London
570087022292905985,positive,0.6702,,,American,,fmisle,,0,@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3,,2015-02-23 21:05:12 -0800,"San Antonio, TX / Boston, MA",Eastern Time (US & Canada)
570085896319401984,positive,0.6807,,,American,,csckirk,,0,@AmericanAir Thank you,,2015-02-23 21:00:44 -0800,North Texas,Central Time (US & Canada)
570085025896665088,positive,0.6605,,,American,,tifotter,,0,@AmericanAir No apology necessary. It was wind and I was on Delta. XOXO,,2015-02-23 20:57:16 -0800,"Sugarhood, SLC",Mountain Time (US & Canada)
570083543553945600,positive,0.669,,,American,,lczand,,0,@AmericanAir thank you,,2015-02-23 20:51:23 -0800,SE USA,Central Time (US & Canada)
570081679844319232,positive,1.0,,,American,,SusieKapnas,,0,@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.,"[32.9176348, -97.0163282]",2015-02-23 20:43:58 -0800,,Eastern Time (US & Canada)
570080608996556800,positive,1.0,,,American,,JohnHam2500,,0,@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia,,2015-02-23 20:39:43 -0800,,
570078556711026688,positive,0.6487,,,American,,Ben_Epperson,,0,@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.,,2015-02-23 20:31:34 -0800,Texas,Central Time (US & Canada)
570077011324096514,positive,0.6832,,0.0,American,,ZamaTea,,0,@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644,"[41.99335821, -87.91260807]",2015-02-23 20:25:25 -0800,,Pacific Time (US & Canada)
570074886606958592,positive,0.7009,,,American,,lsongne,,0,@AmericanAir Just followed you.,,2015-02-23 20:16:59 -0800,"Orange County, CA",Pacific Time (US & Canada)
570068393736302594,positive,1.0,,,American,,nickandriani,,0,Keep it up :) @AmericanAir,,2015-02-23 19:51:11 -0800,kansas city,Central Time (US & Canada)
570063451143462913,positive,1.0,,,American,,shaun_souza,,0,@AmericanAir I've just received the ticket. Thank you for your help,,2015-02-23 19:31:32 -0800,,
570060846241611777,positive,1.0,,,American,,NickWellen,,0,@AmericanAir thanks,,2015-02-23 19:21:11 -0800,Minnesota,
570056002692710400,positive,1.0,,,American,,WanderLustErin,,0,"@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!",,2015-02-23 19:01:56 -0800,Chicago,Central Time (US & Canada)
570054549915873280,positive,1.0,,,American,,Kristimb,,0,@AmericanAir Thank you for the response. Much appreciated!,,2015-02-23 18:56:10 -0800,Los Angeles,Pacific Time (US & Canada)
570051834188075008,positive,1.0,,,American,,RobertCossar,,0,"@AmericanAir thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m",,2015-02-23 18:45:22 -0800,,Central Time (US & Canada)
570044700951838720,positive,1.0,,,American,,TheCandaceSmith,,0,"“@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!",,2015-02-23 18:17:02 -0800,Los Angeles,Pacific Time (US & Canada)
570044332843134976,positive,1.0,,,American,,momsgoodeats,,0,"Still thinking, those PJs may have me sold @AmericanAir @momsgoodeats We'd #love to have you on board with us! @MandarinJourney here I come",,2015-02-23 18:15:34 -0800,#Omaha ,Central Time (US & Canada)
570042296357539840,positive,1.0,,,American,,gcollingwood,,0,@AmericanAir @contactcej thanks!,,2015-02-23 18:07:28 -0800,"Atlanta, GA USA",
570040750412406784,positive,1.0,,,American,,projectguy,,0,@AmericanAir the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW.,,2015-02-23 18:01:20 -0800,San Antonio Texas,Central Time (US & Canada)
570040411206631424,positive,0.6874,,0.0,American,,cubexg,,0,@AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?,,2015-02-23 17:59:59 -0800,New York,Eastern Time (US & Canada)
570036538488139776,positive,1.0,,,American,,unadesmemoriada,,0,@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,,2015-02-23 17:44:36 -0800,México,Mexico City
570033764044304385,positive,1.0,,,American,,maryella_green,,0,"@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!",,2015-02-23 17:33:34 -0800,Sassy southerner in Chicago,Central Time (US & Canada)
570033624306708481,positive,1.0,,,American,,sherscott,,0,@AmericanAir Absolutely!,,2015-02-23 17:33:01 -0800,Houston,Central Time (US & Canada)
570033099939184641,positive,1.0,,,American,,maryella_green,,0,"@AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!",,2015-02-23 17:30:56 -0800,Sassy southerner in Chicago,Central Time (US & Canada)
570031615130394624,positive,0.6708,,,American,,Princessk91,,0,@AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭,,2015-02-23 17:25:02 -0800,☀️SoFla☀️,Atlantic Time (Canada)
570028083606122497,positive,1.0,,,American,,LSlay19,,0,"@AmericanAir thanks, me too",,2015-02-23 17:11:00 -0800,"NC by day, DC by night....",Quito
570022265343123456,positive,1.0,,,American,,MarkMan23,,0,@AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!,,2015-02-23 16:47:53 -0800,"San Diego, CA",Pacific Time (US & Canada)
570020117284724737,positive,1.0,,,American,,mikeschmenger,,0,@AmericanAir keep up the good work.  Got me to my destination safe and on time today,,2015-02-23 16:39:21 -0800,,
570016890996666368,positive,0.6621,,0.0,American,,PareshRP,,0,@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations,,2015-02-23 16:26:31 -0800,"Charlotte, NC",Eastern Time (US & Canada)
570015432750399488,positive,1.0,,,American,,flemmingerin,,0,@AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.,,2015-02-23 16:20:44 -0800,San Diego,
570014602903339008,positive,0.7007,,,American,,susan2312,,0,@AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!,,2015-02-23 16:17:26 -0800,"Hants/Surrey, UK",London
570006834674835456,positive,1.0,,,American,,CorsoSystems,,0,"@AmericanAir Thank you for the response, we got it resolved at the counter.",,2015-02-23 15:46:34 -0800,"Chicago, IL",
570004519679074304,positive,0.7066,,,American,,Darth_Roo,,0,@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!,,2015-02-23 15:37:22 -0800,Somewhere on Tyneside,London
569998120999759872,positive,0.6826,,0.0,American,,EarlGrice,,0,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,,2015-02-23 15:11:56 -0800,Lee's Summit,Central Time (US & Canada)
569994134997610496,positive,1.0,,,American,,brianvautour,,0,@AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT,,2015-02-23 14:56:06 -0800,Preferably on a plane,America/Los_Angeles
569994090147909632,positive,1.0,,,American,,deongordon,,0,@AmericanAir No worries at all. Y’all have a good one!!,,2015-02-23 14:55:55 -0800,"birmingham, usa",Central Time (US & Canada)
569981947612676096,positive,0.6749,,0.0,American,,deongordon,,0,@AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!,,2015-02-23 14:07:40 -0800,"birmingham, usa",Central Time (US & Canada)
569979612865925120,positive,0.6527,,0.0,American,,Princessk91,,0,"@AmericanAir yes, it says it should be deliver within 6 hours after pick up line.",,2015-02-23 13:58:24 -0800,☀️SoFla☀️,Atlantic Time (Canada)
569976030708047872,positive,1.0,,,American,,AmySaunders19,,0,@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,,2015-02-23 13:44:10 -0800,,
569975113694760960,positive,1.0,,,American,,BethMyn,,0,@AmericanAir thanks... I finally got through this afternoon.  :),,2015-02-23 13:40:31 -0800,,
569974318463119361,positive,1.0,,,American,,jjqb1,,0,@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all,,2015-02-23 13:37:21 -0800,,Buenos Aires
569974234908389376,positive,1.0,,,American,,softwaredoug,,0,"@AmericanAir thanks, I'll look forward to the response.",,2015-02-23 13:37:01 -0800,"Charlottesville, VA",Hawaii
569973105075990528,positive,0.6763,,0.0,American,,soundsofsatori,,0,"@AmericanAir thank you, truly appreciate the help, just sent a DM","[39.57991628, -105.94147157]",2015-02-23 13:32:32 -0800,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada)
569971756498329600,positive,0.6498,,,American,,davidmacho,,0,@AmericanAir Thank you so much.,,2015-02-23 13:27:10 -0800,"ÜT: 41.498967,2.186957",Madrid
569967909155446785,positive,1.0,,,American,,paylukkar,,0,@AmericanAir thank you for the assistance,,2015-02-23 13:11:53 -0800,,Beijing
569964670531973120,positive,1.0,,,American,,Laurelinesblog,,0,"@AmericanAir Chicago seen from seat 6A, AA 1620. So far a great ride! On to PDX! http://t.co/X4rsvAGIjN",,2015-02-23 12:59:01 -0800,"Chapel Hill, NC",
569964493066919936,positive,0.6537,,0.0,American,,MikeThomas_Says,,0,@AmericanAir thanks. Delivery status??,,2015-02-23 12:58:19 -0800,DC,
569962686219288576,positive,1.0,,,American,,AJerbearAffair,,2,@AmericanAir Hey Becky Piela at the Orange County airport has been really kind and helpful with rescheduling our flight!,"[33.66642719, -117.88328444]",2015-02-23 12:51:08 -0800,DC/OKC,Central Time (US & Canada)
569961302338072576,positive,1.0,,,American,,mike_square,,0,@AmericanAir Thank you!!!! I will be there to pick her up on time.,,2015-02-23 12:45:38 -0800,"Dallas, Tx, USA",Mountain Time (US & Canada)
569960665827258368,positive,1.0,,,American,,scottfmurphy,,0,"@AmericanAir Well, you guys are totally kicking a million pounds of ass. Bar none, the best SM team in the airline industry in my opinion.",,2015-02-23 12:43:06 -0800,"New York, NY",Central Time (US & Canada)
569957163138883584,positive,0.6983,,,American,,brooks_angus,,0,@AmericanAir thanks,,2015-02-23 12:29:11 -0800,Greater Geelong ,
569956285828853761,positive,1.0,,,American,,flemmingerin,,0,@AmericanAir THANK YOU!!! 👍👍👍👍👍,,2015-02-23 12:25:42 -0800,San Diego,
569953628687101954,positive,0.6826,,0.0,American,,megan_shearin,,0,@AmericanAir thank you. They are processing my refund.,,2015-02-23 12:15:08 -0800,Hampton Roads,
569952984257294336,positive,0.6709,,,American,,DigitalEdMom,,0,"@AmericanAir Thanks for asking On second plane after maintenance issue, for flight from ORD to LIT. Sitting at gate in very very warm plane",,2015-02-23 12:12:35 -0800,Wisconsin,Central Time (US & Canada)
569951896808464384,positive,1.0,,,American,,Bobbyted,,0,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.,,2015-02-23 12:08:16 -0800,"iPhone: 41.890884,-87.631195",Central Time (US & Canada)
569951363670642689,positive,1.0,,,American,,survivorsburg,,0,@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx,,2015-02-23 12:06:08 -0800,Scotland,London
569951016033980416,positive,1.0,,,American,,scottfmurphy,,0,"@AmericanAir Thanks gang! Mind if I ask, do you handle all of your Social Media in house?",,2015-02-23 12:04:46 -0800,"New York, NY",Central Time (US & Canada)
569950724983025665,positive,1.0,,,American,,Apas717,,0,@AmericanAir yes I have. Thanks,,2015-02-23 12:03:36 -0800,Jacksonville Florida,
569949946146742272,positive,1.0,,,American,,sichbella,,0,@AmericanAir i got a new reservation for tomorrow. Thanks!,,2015-02-23 12:00:30 -0800,KC,Pacific Time (US & Canada)
569948991569264640,positive,0.6604,,,American,,MuseAMohamed,,0,"@AmericanAir $90 dollar RT ticket to Chicago? Yes, Please!",,2015-02-23 11:56:43 -0800,N 44°0' 0'' / W 92°25' 0'',Eastern Time (US & Canada)
569948646717812736,positive,1.0,,,American,,Metalmikefisher,,0,@AmericanAir Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!,,2015-02-23 11:55:21 -0800,,Eastern Time (US & Canada)
569946475163033600,positive,1.0,,,American,,Baynhambristol,,0,"@AmericanAir thx, just sent the DM",,2015-02-23 11:46:43 -0800,New York,Hawaii
569942287318458369,positive,1.0,,,American,,RebeccaPla,,0,@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!,,2015-02-23 11:30:04 -0800,PR/Miami/San Francisco,
569941647884029952,positive,0.6391,,0.0,American,,maxfitgirl29,,0,@AmericanAir Thank you. It's much appreciated. We have been on the plane for 90 min now at the gate.,,2015-02-23 11:27:32 -0800,"Chicago, IL",Eastern Time (US & Canada)
569940935875948544,positive,0.6713,,,American,,MJS_23,,0,@AmericanAir All of the nicest people in the world work at Admiral's clubs. Gladys in San Juan es mi Amiga,,2015-02-23 11:24:42 -0800,Chicago,Central Time (US & Canada)
569940740454936576,positive,1.0,,,American,,polpastor21,,0,"@AmericanAir I love very much your planes, can you please follow me back? It's an amazing bussines!",,2015-02-23 11:23:56 -0800,,
569939391277350912,positive,1.0,,,American,,scottfmurphy,,0,@AmericanAir SFO. Natt (the agent who helped me) really did an awesome job.,,2015-02-23 11:18:34 -0800,"New York, NY",Central Time (US & Canada)
569938864028012544,positive,1.0,,,American,,Lvalenzuela14,,0,@AmericanAir thanks!,"[0.0, 0.0]",2015-02-23 11:16:28 -0800,Chile,
569938844746956800,positive,1.0,,,American,,survivorsburg,,0,@AmericanAir well Done all of you xx,,2015-02-23 11:16:24 -0800,Scotland,London
569938485844422656,positive,0.7140000000000001,,,American,,flemmingerin,,0,"@AmericanAir Thanks. Having issues checking in for flight, please check our DM convo for more info.",,2015-02-23 11:14:58 -0800,San Diego,
569937673206534144,positive,1.0,,,American,,CliffordGries,,0,@AmericanAir My father loved working for you as well as PanAm,,2015-02-23 11:11:44 -0800,"Phoenix, AZ",Arizona
569936251551232000,positive,1.0,,,American,,2lnr,,0,@AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!,,2015-02-23 11:06:05 -0800,Texas,
569934371488202752,positive,0.7107,,,American,,TomDorans,,0,@AmericanAir thanks for keeping us safe,,2015-02-23 10:58:37 -0800,Chicago Subs,
569933008217755648,positive,1.0,,,American,,TimMoore,,0,"@AmericanAir My pleasure, next AA flight - this Wednesday to Milan, Italy for @MIDOExhibition -- See you then! :)",,2015-02-23 10:53:12 -0800,New York | Hong Kong ,Eastern Time (US & Canada)
569931787398303744,positive,1.0,,,American,,pornobobbie,,0,@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair,,2015-02-23 10:48:21 -0800,"ÜT: 37.77581,-122.419796",Pacific Time (US & Canada)
569929944291127296,positive,1.0,,,American,,neiljcohen,,0,@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!,,2015-02-23 10:41:02 -0800,"the one, the only.... NYC",Quito
569927644575182849,positive,0.6795,,,American,,DL_Dub,,0,@AmericanAir thanks.....,,2015-02-23 10:31:53 -0800,'Merica,
569925680168726529,positive,1.0,,,American,,RaulNath,,0,"@AmericanAir will award me 50,000 air miles!!! Yes I am going to take a vacation! 
#thanksamericanairlines",,2015-02-23 10:24:05 -0800,Los Angeles,
569925171294953473,positive,1.0,,,American,,1JENSABA,,0,"@AmericanAir sure, thank you!",,2015-02-23 10:22:04 -0800,"Chicago,IL",Central Time (US & Canada)
569919996568215552,positive,1.0,,,American,,bobd60067,,0,@AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!,,2015-02-23 10:01:30 -0800,"suburban Chicago, IL",
569919414948237312,positive,0.6709999999999999,,0.0,American,,_JamesGlenn,,0,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,"[41.97629096, -87.89888444]",2015-02-23 09:59:11 -0800,KFAR,Central Time (US & Canada)
569919092540510208,positive,1.0,,,American,,ThatEricAlper,,0,@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.,,2015-02-23 09:57:54 -0800,Toronto,Eastern Time (US & Canada)
569916061891633153,positive,0.6594,,0.0,American,,twizda,,0,"@AmericanAir Yay, thanks! Appreciate the help, I know it's NUTS right now with the cold and ice!",,2015-02-23 09:45:52 -0800,,Central Time (US & Canada)
569914488541069312,positive,0.6789,,,American,,maggiecoliver,,0,@AmericanAir Thank you.,,2015-02-23 09:39:37 -0800,,Eastern Time (US & Canada)
569911005557338113,positive,1.0,,,American,,elisakathleen,,0,"@AmericanAir me too. Despite the chaos, I'm still grateful for a flight home ✈️",,2015-02-23 09:25:46 -0800,"Boston, MA",
569910765173362688,positive,0.6721,,,American,,hautetravelgirl,,0,@AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia 😜✈️ #GoingForGreat,,2015-02-23 09:24:49 -0800,"Santa Monica, CA",
569907544124219392,positive,1.0,,,American,,MeeestarCoke,,0,"@AmericanAir thanks! a response is better than nothing at all {ahem, @USAirways}",,2015-02-23 09:12:01 -0800,BK,
569906807696551936,positive,1.0,,,American,,KaraAtDell,,0,@AmericanAir those were snacks we left on purpose for your team. :) for being so helpful this morning at the desk and on the phone!,,2015-02-23 09:09:05 -0800,"Round Rock, TX",
569896560936374272,positive,1.0,,,American,,elisakathleen,,0,"@AmericanAir gotta love those skycaps, solving problems faster than anyone else in the terminal. And they did it with a smile on their face",,2015-02-23 08:28:22 -0800,"Boston, MA",
569892670367256576,positive,1.0,,,American,,1JENSABA,,0,@AmericanAir thank you for responding rather quickly btw,,2015-02-23 08:12:55 -0800,"Chicago,IL",Central Time (US & Canada)
569892297329913856,positive,0.6787,,,American,,dkar84,,0,@AmericanAir ok thank you!,,2015-02-23 08:11:26 -0800,"Renton, WA",
569891440135794688,positive,1.0,,,American,,heatherjpitcher,,0,@AmericanAir Thank You! CC: @packermama1,,2015-02-23 08:08:02 -0800,,Quito
569890741666717697,positive,0.6753,,0.0,American,,merrymoch513,,0,@AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst,,2015-02-23 08:05:15 -0800,,
569890213570457600,positive,0.6942,,0.0,American,,Kaha58,,0,@AmericanAir finally called! Can't get met Seattle so refund will be processed. Thanks,,2015-02-23 08:03:09 -0800,Florida,Quito
569885201293307905,positive,1.0,,,American,,LCarrano18,,0,@AmericanAir awesome flight this morning on AA3230! Awesome crew and even landed early!,,2015-02-23 07:43:14 -0800,,Eastern Time (US & Canada)
569880251767123968,positive,1.0,,,American,,bobd60067,,0,@AmericanAir Huge thanks for fixing our flights! appreciate the customer service. now if only i could get seats assigned: me next to my wife,,2015-02-23 07:23:34 -0800,"suburban Chicago, IL",
569876837087580161,positive,1.0,,,American,,sfty1intx,,0,@AmericanAir  thanks hoping that by wed I can get back to DFW,,2015-02-23 07:10:00 -0800,,
569876152036290560,positive,0.6858,,,American,,SeguineJ,,0,@AmericanAir Will do. Appreciate the replies though.,,2015-02-23 07:07:17 -0800,"Russell, KS",Central Time (US & Canada)
569876015834484736,positive,0.7029,,0.0,American,,Daphnewayans,,0,@AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie,,2015-02-23 07:06:44 -0800,Los Angeles,
569874879794831360,positive,0.7127,,0.0,American,,chiyankfred,,0,@AmericanAir Kudos to ticket agents for #2224 for making passengers check bags that are too big to fit in overhead.,,2015-02-23 07:02:13 -0800,,
569869506560069633,positive,1.0,,,American,,don_hefner,,0,@AmericanAir thanks to Jacqueline in CLT for cleaning up @amexserve and @USAirways mess!!! Awesome service,,2015-02-23 06:40:52 -0800,,
569867363580903424,positive,1.0,,,American,,elusivegoalie,,0,@AmericanAir thanks for responding ... will do!,,2015-02-23 06:32:21 -0800,,Eastern Time (US & Canada)
569866669243265024,positive,0.6533,,,American,,Beach_Girl7,,0,@AmericanAir ok thank you. What if I can't get a hold of someone to get a new flight?,,2015-02-23 06:29:36 -0800,Bentonville  Arkansas,Central Time (US & Canada)
569864878007001088,positive,1.0,,,American,,rac22582,,0,@AmericanAir thank you so much that helps a lot.,,2015-02-23 06:22:29 -0800,,America/Chicago
569863349737021440,positive,0.6807,,,American,,letallec89,,0,@AmericanAir thank you!,,2015-02-23 06:16:24 -0800,,
569862827227402241,positive,1.0,,,American,,beebecathy,,0,@AmericanAir in miami and the  agents Rachel Wong and Marisol Pimentel were very  pleasant in a world of chaos a BIG .thank u,,2015-02-23 06:14:20 -0800,,
569857209745584129,positive,1.0,,,American,,dwburrell,,0,@AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!,,2015-02-23 05:52:00 -0800,"Fort Worth, TX",
569854535608311809,positive,1.0,,,American,,polpastor21,,0,"@AmericanAir I love travel with yours planes, all people is very nice, it's amazing! Can you please follow me back? 😋I love the company!",,2015-02-23 05:41:23 -0800,,
569850808029859840,positive,0.6845,,0.0,American,,DaileyPursuit,,0,"@AmericanAir no worries, loved flying with you guys. Thanks!",,2015-02-23 05:26:34 -0800,,Central Time (US & Canada)
569849550032101377,positive,1.0,,,American,,sfty1intx,,0,@AmericanAir would also like say kind move on adding the points !,,2015-02-23 05:21:34 -0800,,
569848857498161154,positive,1.0,,,American,,melaine_cre,,0,"@AmericanAir ok, I just received an email with my registration from your team. Thanks a lot",,2015-02-23 05:18:49 -0800,Saint Maur des Fossés,Paris
